2.500000000000000000e-01,2.788743414427257076e-311
5.000000000000000000e-01,2.788743414427257076e-311
7.500000000000000000e-01,2.788743414427257076e-311
1.000000000000000000e+00,2.788743414427257076e-311
1.250000000000000000e+00,2.788743414427257076e-311
1.500000000000000000e+00,2.788743414427257076e-311
1.750000000000000000e+00,2.788743414427257076e-311
2.000000000000000000e+00,2.788743414427257076e-311
2.250000000000000000e+00,2.788743414427257076e-311
2.500000000000000000e+00,2.788743414427257076e-311
2.750000000000000000e+00,2.788743414427257076e-311
3.000000000000000000e+00,2.788743414427257076e-311
3.250000000000000000e+00,2.788743414427257076e-311
3.500000000000000000e+00,2.788743414427257076e-311
3.750000000000000000e+00,2.788743414427257076e-311
4.000000000000000000e+00,2.788743414427257076e-311
4.250000000000000000e+00,2.788743414427257076e-311
4.500000000000000000e+00,2.788743414427257076e-311
4.750000000000000000e+00,2.788743414427257076e-311
5.000000000000000000e+00,2.788743414427257076e-311
5.250000000000000000e+00,2.788743414427257076e-311
5.500000000000000000e+00,2.788743414427257076e-311
5.750000000000000000e+00,2.788743414427257076e-311
6.000000000000000000e+00,2.788743414427257076e-311
6.250000000000000000e+00,2.788743414427257076e-311
6.500000000000000000e+00,2.788743414427257076e-311
6.750000000000000000e+00,2.788743414427257076e-311
7.000000000000000000e+00,2.788743414427257076e-311
7.250000000000000000e+00,2.788743414427257076e-311
7.500000000000000000e+00,2.788743414427257076e-311
7.750000000000000000e+00,2.788743414427257076e-311
8.000000000000000000e+00,2.788743414427257076e-311
8.250000000000000000e+00,2.788743414427257076e-311
8.500000000000000000e+00,2.788743414427257076e-311
8.750000000000000000e+00,5.785359044034751132e+05
9.000000000000000000e+00,1.628667263898696110e+05
9.250000000000000000e+00,2.788743414427257076e-311
9.500000000000000000e+00,2.788743414427257076e-311
9.750000000000000000e+00,6.381180681729976786e+05
1.000000000000000000e+01,5.010276565089067299e+04
1.025000000000000000e+01,2.788743414427257076e-311
1.050000000000000000e+01,2.788743414427257076e-311
1.075000000000000000e+01,2.788743414427257076e-311
1.100000000000000000e+01,2.788743414427257076e-311
1.125000000000000000e+01,2.788743414427257076e-311
1.150000000000000000e+01,2.788743414427257076e-311
1.175000000000000000e+01,2.788743414427257076e-311
1.200000000000000000e+01,2.788743414427257076e-311
1.225000000000000000e+01,2.788743414427257076e-311
1.250000000000000000e+01,2.788743414427257076e-311
1.275000000000000000e+01,2.788743414427257076e-311
1.300000000000000000e+01,2.788743414427257076e-311
1.325000000000000000e+01,2.788743414427257076e-311
1.350000000000000000e+01,2.788743414427257076e-311
1.375000000000000000e+01,2.788743414427257076e-311
1.400000000000000000e+01,2.788743414427257076e-311
1.425000000000000000e+01,2.788743414427257076e-311
1.450000000000000000e+01,2.788743414427257076e-311
1.475000000000000000e+01,2.788743414427257076e-311
1.500000000000000000e+01,1.088560359519112157e+06
1.525000000000000000e+01,2.275068692634769541e+05
1.550000000000000000e+01,2.788743414427257076e-311
1.575000000000000000e+01,6.610922559253566433e+05
1.600000000000000000e+01,1.544504564884477062e+06
1.625000000000000000e+01,1.662474665864722047e+05
1.650000000000000000e+01,9.919157895776833175e+05
1.675000000000000000e+01,4.707590850650097127e+05
1.700000000000000000e+01,1.291451413877799641e+06
1.725000000000000000e+01,1.393004477423666045e+06
1.750000000000000000e+01,5.892931302646219265e+05
1.775000000000000000e+01,2.788743414427257076e-311
1.800000000000000000e+01,2.502832637615062296e+06
1.825000000000000000e+01,5.935133841392367613e+05
1.850000000000000000e+01,2.788743414427257076e-311
1.875000000000000000e+01,8.396373231854019687e+05
1.900000000000000000e+01,1.356996008839705959e+06
1.925000000000000000e+01,1.400757384729905461e+05
1.950000000000000000e+01,2.788743414427257076e-311
1.975000000000000000e+01,2.788743414427257076e-311
2.000000000000000000e+01,2.788743414427257076e-311
2.025000000000000000e+01,2.788743414427257076e-311
2.050000000000000000e+01,2.788743414427257076e-311
2.075000000000000000e+01,2.788743414427257076e-311
2.100000000000000000e+01,2.788743414427257076e-311
2.125000000000000000e+01,2.788743414427257076e-311
2.150000000000000000e+01,2.788743414427257076e-311
2.175000000000000000e+01,2.788743414427257076e-311
2.200000000000000000e+01,2.788743414427257076e-311
2.225000000000000000e+01,2.788743414427257076e-311
2.250000000000000000e+01,2.788743414427257076e-311
2.275000000000000000e+01,2.788743414427257076e-311
2.300000000000000000e+01,2.788743414427257076e-311
2.325000000000000000e+01,2.788743414427257076e-311
2.350000000000000000e+01,2.788743414427257076e-311
2.375000000000000000e+01,2.788743414427257076e-311
2.400000000000000000e+01,2.788743414427257076e-311
2.425000000000000000e+01,2.788743414427257076e-311
2.450000000000000000e+01,2.788743414427257076e-311
2.475000000000000000e+01,2.788743414427257076e-311
2.500000000000000000e+01,2.788743414427257076e-311
2.525000000000000000e+01,2.788743414427257076e-311
2.550000000000000000e+01,2.788743414427257076e-311
2.575000000000000000e+01,2.788743414427257076e-311
2.600000000000000000e+01,2.788743414427257076e-311
2.625000000000000000e+01,2.788743414427257076e-311
2.650000000000000000e+01,2.788743414427257076e-311
2.675000000000000000e+01,2.788743414427257076e-311
2.700000000000000000e+01,2.788743414427257076e-311
2.725000000000000000e+01,2.788743414427257076e-311
2.750000000000000000e+01,2.788743414427257076e-311
2.775000000000000000e+01,2.788743414427257076e-311
2.800000000000000000e+01,2.788743414427257076e-311
2.825000000000000000e+01,2.788743414427257076e-311
2.850000000000000000e+01,2.788743414427257076e-311
2.875000000000000000e+01,2.788743414427257076e-311
2.900000000000000000e+01,2.788743414427257076e-311
2.925000000000000000e+01,2.357381196768580750e+07
2.950000000000000000e+01,1.914475890748187900e+07
2.975000000000000000e+01,2.188194485958724841e+07
3.000000000000000000e+01,2.075151062504085153e+07
3.025000000000000000e+01,1.852847812252551690e+07
3.050000000000000000e+01,1.821966818581926078e+07
3.075000000000000000e+01,1.799175876542250440e+07
3.100000000000000000e+01,1.784984703981922939e+07
3.125000000000000000e+01,2.076086191211860627e+07
3.150000000000000000e+01,2.087989092735659704e+07
3.175000000000000000e+01,2.100845898312485591e+07
3.200000000000000000e+01,2.113184987313191220e+07
3.225000000000000000e+01,2.126313974234686047e+07
3.250000000000000000e+01,2.138867289023157582e+07
3.275000000000000000e+01,2.149716257920963317e+07
3.300000000000000000e+01,2.159279705128297210e+07
3.325000000000000000e+01,2.070183033133200184e+07
3.350000000000000000e+01,2.108251606029644608e+07
3.375000000000000000e+01,2.111767459700081497e+07
3.400000000000000000e+01,2.134207659043476731e+07
3.425000000000000000e+01,2.236534946703252569e+07
3.450000000000000000e+01,2.220301877968363091e+07
3.475000000000000000e+01,2.218606834067483246e+07
3.500000000000000000e+01,2.201752425180229917e+07
3.525000000000000000e+01,2.044039696922252700e+07
3.550000000000000000e+01,2.053573973918094859e+07
3.575000000000000000e+01,2.025863132259133086e+07
3.600000000000000000e+01,2.025405478723809123e+07
3.625000000000000000e+01,2.153670144680619612e+07
3.650000000000000000e+01,2.132784320680720359e+07
3.675000000000000000e+01,2.129687701041287929e+07
3.700000000000000000e+01,2.109722418491806835e+07
3.725000000000000000e+01,1.963357289369090647e+07
3.750000000000000000e+01,1.958242024397913739e+07
3.775000000000000000e+01,1.926390999179735035e+07
3.800000000000000000e+01,1.923508300407769904e+07
3.825000000000000000e+01,2.050694624804857746e+07
3.850000000000000000e+01,2.062490406283659488e+07
3.875000000000000000e+01,2.084087435528974608e+07
3.900000000000000000e+01,2.086451773142806813e+07
3.925000000000000000e+01,2.080653864937965572e+07
3.950000000000000000e+01,2.070230045018762350e+07
3.975000000000000000e+01,2.084070147230827808e+07
4.000000000000000000e+01,2.105849299662482738e+07
4.025000000000000000e+01,1.906968420562434942e+07
4.050000000000000000e+01,1.864836084786742553e+07
4.075000000000000000e+01,1.858875574913460761e+07
4.100000000000000000e+01,1.829562818509139121e+07
4.125000000000000000e+01,2.788743414427257076e-311
4.150000000000000000e+01,2.788743414427257076e-311
4.175000000000000000e+01,2.788743414427257076e-311
4.200000000000000000e+01,2.788743414427257076e-311
4.225000000000000000e+01,2.788743414427257076e-311
4.250000000000000000e+01,2.788743414427257076e-311
4.275000000000000000e+01,2.788743414427257076e-311
4.300000000000000000e+01,2.788743414427257076e-311
4.325000000000000000e+01,2.788743414427257076e-311
4.350000000000000000e+01,2.788743414427257076e-311
4.375000000000000000e+01,2.788743414427257076e-311
4.400000000000000000e+01,2.788743414427257076e-311
4.425000000000000000e+01,2.788743414427257076e-311
4.450000000000000000e+01,2.788743414427257076e-311
4.475000000000000000e+01,2.788743414427257076e-311
4.500000000000000000e+01,2.788743414427257076e-311
4.525000000000000000e+01,2.788743414427257076e-311
4.550000000000000000e+01,2.788743414427257076e-311
4.575000000000000000e+01,2.788743414427257076e-311
4.600000000000000000e+01,2.788743414427257076e-311
4.625000000000000000e+01,2.788743414427257076e-311
4.650000000000000000e+01,2.788743414427257076e-311
4.675000000000000000e+01,2.788743414427257076e-311
4.700000000000000000e+01,2.788743414427257076e-311
4.725000000000000000e+01,2.788743414427257076e-311
4.750000000000000000e+01,2.788743414427257076e-311
4.775000000000000000e+01,2.788743414427257076e-311
4.800000000000000000e+01,2.788743414427257076e-311
